agency_cd,site_no,datetime,discharge_ft3_s,discharge_flag,p_lbs_d,p_flag
USGS,5427948,6/21/2010,9.37,A,6.55,A
USGS,5427948,6/22/2010,48.8,A,70.6,A
USGS,5427948,6/23/2010,112,A,256,A
USGS,5427948,6/24/2010,33,A,79.2,A
USGS,5427948,6/25/2010,17.1,A,37.1,A
USGS,5427948,6/26/2010,31.9,A,47.3,A
USGS,5427948,6/27/2010,24.7,A,26.1,A
USGS,5427948,6/28/2010,17.9,A,17.5,A
USGS,5427948,6/29/2010,12.3,A,10.4,A
USGS,5427948,6/30/2010,9.17,A,6.6,A
USGS,5427948,7/1/2010,6.73,A,4.15,A
USGS,5427948,7/2/2010,4.89,A,2.58,A
USGS,5427948,7/3/2010,4.14,A,2.04,A
USGS,5427948,7/4/2010,3.83,A,1.87,A
USGS,5427948,7/5/2010,5.22,A,2.52,A
USGS,5427948,7/6/2010,7.56,A,3.61,A
USGS,5427948,7/7/2010,4.94,A,2.33,A
USGS,5427948,7/8/2010,4.6,A,2.15,A
USGS,5427948,7/9/2010,4.05,A,1.87,A
USGS,5427948,7/10/2010,3.62,A,1.65,A
USGS,5427948,7/11/2010,3.42,A,1.54,A
USGS,5427948,7/12/2010,3.46,A,1.54,A
USGS,5427948,7/13/2010,3.45,A,1.52,A
USGS,5427948,7/14/2010,3.32,A,1.44,A
USGS,5427948,7/15/2010,23.7,A,13.2,A
USGS,5427948,7/16/2010,13.2,A,6.72,A
USGS,5427948,7/17/2010,8.82,A,4,A
USGS,5427948,7/18/2010,7.43,A,3.17,A
USGS,5427948,7/19/2010,5.15,A,2.21,A
USGS,5427948,7/20/2010,4.12,A,1.77,A
USGS,5427948,7/21/2010,3.39,A,1.46,A
USGS,5427948,7/22/2010,50.3,A,73.5,A
USGS,5427948,7/23/2010,130,A,288,A
USGS,5427948,7/24/2010,79.4,A,116,A
USGS,5427948,7/25/2010,30.7,A,28.5,A
USGS,5427948,7/26/2010,17.7,A,12.2,A
USGS,5427948,7/27/2010,12.5,A,8.31,A
USGS,5427948,7/28/2010,9.89,A,6.58,A
USGS,5427948,7/29/2010,6.81,A,4.54,A
USGS,5427948,7/30/2010,5.12,A,3.42,A
USGS,5427948,7/31/2010,4.78,A,3.19,A
USGS,5427948,8/1/2010,4,A,2.67,A
USGS,5427948,8/2/2010,2.71,A,1.82,A
USGS,5427948,8/3/2010,3.71,A,2.32,A
USGS,5427948,8/4/2010,3.88,A,1.61,A
USGS,5427948,8/5/2010,3.51,A,1.35,A
USGS,5427948,8/6/2010,3.34,A,1.26,A
USGS,5427948,8/7/2010,3.25,A,1.2,A
USGS,5427948,8/8/2010,20.7,A,12.2,A
USGS,5427948,8/9/2010,44.9,A,30.3,A
USGS,5427948,8/10/2010,20.8,A,11.5,A
USGS,5427948,8/11/2010,12.6,A,5.61,A
USGS,5427948,8/12/2010,9.02,A,3.75,A
USGS,5427948,8/13/2010,22.2,A,15.7,A
USGS,5427948,8/14/2010,56.7,A,53.8,A
USGS,5427948,8/15/2010,18.6,A,8.95,A
USGS,5427948,8/16/2010,12.5,A,4.53,A
USGS,5427948,8/17/2010,9.07,A,3.15,A
USGS,5427948,8/18/2010,6.68,A,2.3,A
USGS,5427948,8/19/2010,5.17,A,1.76,A
USGS,5427948,8/20/2010,5.08,A,1.71,A
USGS,5427948,8/21/2010,6.36,A,2.13,A
USGS,5427948,8/22/2010,4.83,A,1.6,A
USGS,5427948,8/23/2010,4.22,A,1.38,A
USGS,5427948,8/24/2010,3.23,A,1.05,A
USGS,5427948,8/25/2010,4.19,A,1.35,A
USGS,5427948,8/26/2010,4,A,1.27,A
USGS,5427948,8/27/2010,3.54,A,1.12,A
USGS,5427948,8/28/2010,3.33,A,1.04,A
USGS,5427948,8/29/2010,3.23,A,1,A
USGS,5427948,8/30/2010,3.34,A,1.02,A
USGS,5427948,8/31/2010,5.67,A,2.01,A
USGS,5427948,9/1/2010,28.7,A,13.8,A
USGS,5427948,9/2/2010,20.7,A,9.24,A
USGS,5427948,9/3/2010,28.1,A,14.5,A
USGS,5427948,9/4/2010,13.6,A,5.77,A
USGS,5427948,9/5/2010,10,A,3.84,A
USGS,5427948,9/6/2010,8.06,A,2.84,A
USGS,5427948,9/7/2010,6.29,A,2.17,A
USGS,5427948,9/8/2010,4.49,A,1.55,A
USGS,5427948,9/9/2010,3.62,A,1.24,A
USGS,5427948,9/10/2010,3.18,A,1.09,A
USGS,5427948,9/11/2010,3.39,A,1.16,A
USGS,5427948,9/12/2010,2.99,A,1.02,A
USGS,5427948,9/13/2010,3.05,A,1.04,A
USGS,5427948,9/14/2010,2.63,A,0.9,A
USGS,5427948,9/15/2010,2.53,A,0.86,A
USGS,5427948,9/16/2010,2.79,A,0.95,A
USGS,5427948,9/17/2010,2.68,A,0.92,A
USGS,5427948,9/18/2010,27.2,A,14,A
USGS,5427948,9/19/2010,16.3,A,7.48,A
USGS,5427948,9/20/2010,10.4,A,4.2,A
USGS,5427948,9/21/2010,7.85,A,3.03,A
USGS,5427948,9/22/2010,5.52,A,2.03,A
USGS,5427948,9/23/2010,4.13,A,1.45,A
USGS,5427948,9/24/2010,4.42,A,1.53,A
USGS,5427948,9/25/2010,3.12,A,1.08,A
USGS,5427948,9/26/2010,2.59,A,0.9,A
USGS,5427948,9/27/2010,2.35,A,0.82,A
USGS,5427948,9/28/2010,1.98,A,0.69,A
USGS,5427948,9/29/2010,2.5,A,0.88,A
USGS,5427948,9/30/2010,2.33,A,0.79,A
USGS,5427948,10/1/2010,2.34,A,0.82,A
USGS,5427948,10/2/2010,2.24,A,0.79,A
USGS,5427948,10/3/2010,2.22,A,0.78,A
USGS,5427948,10/4/2010,2.26,A,0.79,A
USGS,5427948,10/5/2010,2.34,A,0.82,A
USGS,5427948,10/6/2010,2.58,A,0.91,A
USGS,5427948,10/7/2010,2.9,A,1.02,A
USGS,5427948,10/8/2010,3.09,A,1.08,A
USGS,5427948,10/9/2010,3.1,A,1.09,A
USGS,5427948,10/10/2010,5.14,A,1.8,A
USGS,5427948,10/11/2010,2.61,A,0.92,A
USGS,5427948,10/12/2010,3.33,A,1.17,A
USGS,5427948,10/13/2010,3.41,A,1.2,A
USGS,5427948,10/14/2010,3.07,A,1.08,A
USGS,5427948,10/15/2010,2.94,A,1.03,A
USGS,5427948,10/16/2010,3.08,A,1.08,A
USGS,5427948,10/17/2010,3,A,1.05,A
USGS,5427948,10/18/2010,3.07,A,1.08,A
USGS,5427948,10/19/2010,3.14,A,1.1,A
USGS,5427948,10/20/2010,3.15,A,1.11,A
USGS,5427948,10/21/2010,3.15,A,1.11,A
USGS,5427948,10/22/2010,3.15,A,1.1,A
USGS,5427948,10/23/2010,3.48,A,1.22,A
USGS,5427948,10/24/2010,9.91,A,8.7,A
USGS,5427948,10/25/2010,7.78,A,4.38,A
USGS,5427948,10/26/2010,28.9,A,30,A
USGS,5427948,10/27/2010,18.5,A,10.5,A
USGS,5427948,10/28/2010,11.1,A,4.67,A
USGS,5427948,10/29/2010,8.13,A,3.39,A
USGS,5427948,10/30/2010,6.39,A,2.66,A
USGS,5427948,10/31/2010,4.74,A,1.96,A
USGS,5427948,11/1/2010,3.89,A,1.6,A
USGS,5427948,11/2/2010,3.66,A,1.5,A
USGS,5427948,11/3/2010,3.55,A,1.44,A
USGS,5427948,11/4/2010,3.55,A,1.44,A
USGS,5427948,11/5/2010,3.4,A,1.38,A
USGS,5427948,11/6/2010,3.2,A,1.3,A
USGS,5427948,11/7/2010,3.17,A,1.28,A
USGS,5427948,11/8/2010,3.13,A,1.27,A
USGS,5427948,11/9/2010,3.23,A,1.31,A
USGS,5427948,11/10/2010,3.19,A,1.29,A
USGS,5427948,11/11/2010,3.15,A,1.28,A
USGS,5427948,11/12/2010,3.14,A,1.27,A
USGS,5427948,11/13/2010,4.81,A,1.95,A
USGS,5427948,11/14/2010,4.35,A,1.76,A
USGS,5427948,11/15/2010,3.78,A,1.53,A
USGS,5427948,11/16/2010,3.47,A,1.41,A
USGS,5427948,11/17/2010,3.49,A,1.41,A
USGS,5427948,11/18/2010,3.33,A,1.35,A
USGS,5427948,11/19/2010,3.37,A,1.36,A
USGS,5427948,11/20/2010,3.27,A,1.32,A
USGS,5427948,11/21/2010,3.22,A,1.3,A
USGS,5427948,11/22/2010,4.66,A,1.89,A
USGS,5427948,11/23/2010,4.98,A,2.02,A
USGS,5427948,11/24/2010,4.68,A,1.89,A
USGS,5427948,11/25/2010,6.63,A,2.69,A
USGS,5427948,11/26/2010,4.81,A,1.95,A
USGS,5427948,11/27/2010,4.14,A,1.68,A
USGS,5427948,11/28/2010,3.74,A,1.51,A
USGS,5427948,11/29/2010,3.89,A,1.58,A
USGS,5427948,11/30/2010,4.57,A,1.85,A
USGS,5427948,12/1/2010,4.08,A,1.65,A
USGS,5427948,12/2/2010,3.68,A,1.49,A
USGS,5427948,12/3/2010,3.44,A,1.39,A
USGS,5427948,12/4/2010,3.51,A,1.42,A
USGS,5427948,12/5/2010,3.43,A,1.39,A
USGS,5427948,12/6/2010,3.4,A,1.38,A
USGS,5427948,12/7/2010,3.35,A,1.36,A
USGS,5427948,12/8/2010,3.28,A,1.33,A
USGS,5427948,12/9/2010,3.21,A,1.3,A
USGS,5427948,12/10/2010,3.23,A,1.31,A
USGS,5427948,12/11/2010,4.01,A,1.62,A
USGS,5427948,12/12/2010,4.85,A,1.96,A
USGS,5427948,12/13/2010,3.73,A,1.51,A
USGS,5427948,12/14/2010,3.81,A,1.54,A
USGS,5427948,12/15/2010,3.48,A,1.41,A
USGS,5427948,12/16/2010,3.32,A,1.35,A
USGS,5427948,12/17/2010,3.25,A,1.32,A
USGS,5427948,12/18/2010,3.17,A,1.28,A
USGS,5427948,12/19/2010,3.17,A,1.28,A
USGS,5427948,12/20/2010,3.21,A,1.3,A
USGS,5427948,12/21/2010,3.34,A,1.35,A
USGS,5427948,12/22/2010,3.31,A,1.34,A
USGS,5427948,12/23/2010,3.22,A,1.3,A
USGS,5427948,12/24/2010,3.23,A,1.31,A
USGS,5427948,12/25/2010,3.29,A,1.33,A
USGS,5427948,12/26/2010,3.23,A,1.31,A
USGS,5427948,12/27/2010,3.27,A,1.32,A
USGS,5427948,12/28/2010,3.28,A,1.33,A
USGS,5427948,12/29/2010,3.24,A,1.31,A
USGS,5427948,12/30/2010,4.93,A,2.24,A
USGS,5427948,12/31/2010,20.5,A,20.3,A
USGS,5427948,1/1/2011,23.8,A,39.9,A
USGS,5427948,1/2/2011,12.2,A,27.8,A
USGS,5427948,1/3/2011,7.3,A,16.5,A
USGS,5427948,1/4/2011,5.26,A,9.06,A
USGS,5427948,1/5/2011,4.28,A,5.78,A
USGS,5427948,1/6/2011,3.95,A,4.19,A
USGS,5427948,1/7/2011,3.69,A,3.08,A
USGS,5427948,1/8/2011,3.39,A,2.23,A
USGS,5427948,1/9/2011,3.11,A,1.6,A
USGS,5427948,1/10/2011,3.05,A,1.27,A
USGS,5427948,1/11/2011,3.12,A,1.26,A
USGS,5427948,1/12/2011,3.16,A,1.28,A
USGS,5427948,1/13/2011,3.1,A,1.25,A
USGS,5427948,1/14/2011,3.09,A,1.25,A
USGS,5427948,1/15/2011,3.15,A,1.28,A
USGS,5427948,1/16/2011,3.05,A,1.24,A
USGS,5427948,1/17/2011,3.17,A,1.28,A
USGS,5427948,1/18/2011,3.25,A,1.32,A
USGS,5427948,1/19/2011,3.1,A,1.26,A
USGS,5427948,1/20/2011,3.07,A,1.24,A
USGS,5427948,1/21/2011,2.94,A,1.19,A
USGS,5427948,1/22/2011,2.94,A,1.19,A
USGS,5427948,1/23/2011,2.85,A,1.16,A
USGS,5427948,1/24/2011,2.9,A,1.17,A
USGS,5427948,1/25/2011,2.92,A,1.18,A
USGS,5427948,1/26/2011,2.94,A,1.19,A
USGS,5427948,1/27/2011,2.95,A,1.19,A
USGS,5427948,1/28/2011,2.94,A,1.19,A
USGS,5427948,1/29/2011,2.98,A,1.21,A
USGS,5427948,1/30/2011,2.97,A,1.2,A
USGS,5427948,1/31/2011,2.95,A,1.19,A
USGS,5427948,2/1/2011,2.88,A,1.17,A
USGS,5427948,2/2/2011,2.48,A,1,A
USGS,5427948,2/3/2011,2.03,A,0.82,A
USGS,5427948,2/4/2011,2.61,A,1.06,A
USGS,5427948,2/5/2011,3.24,A,1.31,A
USGS,5427948,2/6/2011,3.47,A,1.4,A
USGS,5427948,2/7/2011,3.43,A,1.39,A
USGS,5427948,2/8/2011,3.26,A,1.32,A
USGS,5427948,2/9/2011,3.06,A,1.24,A
USGS,5427948,2/10/2011,3.11,A,1.26,A
USGS,5427948,2/11/2011,3,A,1.21,A
USGS,5427948,2/12/2011,2.94,A,1.19,A
USGS,5427948,2/13/2011,3.26,A,1.32,A
USGS,5427948,2/14/2011,5.15,A,2.08,A
USGS,5427948,2/15/2011,6.6,A,2.67,A
USGS,5427948,2/16/2011,7.09,A,3.61,A
USGS,5427948,2/17/2011,60.3,A,303,A
USGS,5427948,2/18/2011,101,A,812,A
USGS,5427948,2/19/2011,30.2,A,155,A
USGS,5427948,2/20/2011,24.3,A,79.6,A
USGS,5427948,2/21/2011,23.3,A,61.5,A
USGS,5427948,2/22/2011,17.9,A,40.7,A
USGS,5427948,2/23/2011,12.9,A,26.2,A
USGS,5427948,2/24/2011,8.74,A,15.6,A
USGS,5427948,2/25/2011,6.55,A,9.74,A
USGS,5427948,2/26/2011,5.38,A,6.65,A
USGS,5427948,2/27/2011,4.78,A,4.9,A
USGS,5427948,2/28/2011,4.52,A,3.85,A
USGS,5427948,3/1/2011,4.93,A,3.46,A
USGS,5427948,3/2/2011,8.19,A,4.82,A
USGS,5427948,3/3/2011,6.57,A,3.22,A
USGS,5427948,3/4/2011,12.6,A,13,A
USGS,5427948,3/5/2011,32.9,A,50.3,A
USGS,5427948,3/6/2011,14.5,A,9.76,A
USGS,5427948,3/7/2011,10.9,A,5.32,A
USGS,5427948,3/8/2011,8,A,3.95,A
USGS,5427948,3/9/2011,12.9,A,6.42,A
USGS,5427948,3/10/2011,9.62,A,4.81,A
USGS,5427948,3/11/2011,9.42,A,4.74,A
USGS,5427948,3/12/2011,17.4,A,8.82,A
USGS,5427948,3/13/2011,12.8,A,6.54,A
USGS,5427948,3/14/2011,9.7,A,4.99,A
USGS,5427948,3/15/2011,8.62,A,4.46,A
USGS,5427948,3/16/2011,9.91,A,5.16,A
USGS,5427948,3/17/2011,13.3,A,6.98,A
USGS,5427948,3/18/2011,15,A,7.9,A
USGS,5427948,3/19/2011,9.69,A,5.15,A
USGS,5427948,3/20/2011,52.2,A,76.3,A
USGS,5427948,3/21/2011,52.1,A,175,A
USGS,5427948,3/22/2011,36.6,A,77.4,A
USGS,5427948,3/23/2011,59.3,A,135,A
USGS,5427948,3/24/2011,25.5,A,58.2,A
USGS,5427948,3/25/2011,17.5,A,28.2,A
USGS,5427948,3/26/2011,12.6,A,17.2,A
USGS,5427948,3/27/2011,8.88,A,10.9,A
USGS,5427948,3/28/2011,6.66,A,7.27,A
USGS,5427948,3/29/2011,5.59,A,5.45,A
USGS,5427948,3/30/2011,5.11,A,4.46,A
USGS,5427948,3/31/2011,4.9,A,3.82,A
USGS,5427948,4/1/2011,5.36,A,3.73,A
USGS,5427948,4/2/2011,7.46,A,4.66,A
USGS,5427948,4/3/2011,7.64,A,4.22,A
USGS,5427948,4/4/2011,19.7,A,10.4,A
USGS,5427948,4/5/2011,11.4,A,6.06,A
USGS,5427948,4/6/2011,8.81,A,4.66,A
USGS,5427948,4/7/2011,7.24,A,3.83,A
USGS,5427948,4/8/2011,6.01,A,3.18,A
USGS,5427948,4/9/2011,5.37,A,2.84,A
USGS,5427948,4/10/2011,5.06,A,2.68,A
USGS,5427948,4/11/2011,4.92,A,2.61,A
USGS,5427948,4/12/2011,4.41,A,2.34,A
USGS,5427948,4/13/2011,4.15,A,2.2,A
USGS,5427948,4/14/2011,4.14,A,2.19,A
USGS,5427948,4/15/2011,5.5,A,2.91,A
USGS,5427948,4/16/2011,11.6,A,6.12,A
USGS,5427948,4/17/2011,8.19,A,4.33,A
USGS,5427948,4/18/2011,6.49,A,3.43,A
USGS,5427948,4/19/2011,15,A,10.5,A
USGS,5427948,4/20/2011,27.5,A,20.3,A
USGS,5427948,4/21/2011,23.7,A,17.6,A
USGS,5427948,4/22/2011,18.2,A,13.7,A
USGS,5427948,4/23/2011,23.6,A,18.3,A
USGS,5427948,4/24/2011,16,A,12.4,A
USGS,5427948,4/25/2011,11.4,A,6.03,A
USGS,5427948,4/26/2011,32.7,A,32,A
USGS,5427948,4/27/2011,29.9,A,29.5,A
USGS,5427948,4/28/2011,19.5,A,19.3,A
USGS,5427948,4/29/2011,14.2,A,7.5,A
USGS,5427948,4/30/2011,10.4,A,5.5,A
USGS,5427948,5/1/2011,7.59,A,4.02,A
USGS,5427948,5/2/2011,5.99,A,3.17,A
USGS,5427948,5/3/2011,5.25,A,2.78,A
USGS,5427948,5/4/2011,5.09,A,2.69,A
USGS,5427948,5/5/2011,4.85,A,2.57,A
USGS,5427948,5/6/2011,4.69,A,2.48,A
USGS,5427948,5/7/2011,4.66,A,2.47,A
USGS,5427948,5/8/2011,4.46,A,2.36,A
USGS,5427948,5/9/2011,4.97,A,2.63,A
USGS,5427948,5/10/2011,5.01,A,2.65,A
USGS,5427948,5/11/2011,5.68,A,3.01,A
USGS,5427948,5/12/2011,6.51,A,3.45,A
USGS,5427948,5/13/2011,5.62,A,2.98,A
USGS,5427948,5/14/2011,6.83,A,3.62,A
USGS,5427948,5/15/2011,6.97,A,3.69,A
USGS,5427948,5/16/2011,5.46,A,2.89,A
USGS,5427948,5/17/2011,4.7,A,2.49,A
USGS,5427948,5/18/2011,4.7,A,2.49,A
USGS,5427948,5/19/2011,4.76,A,2.52,A
USGS,5427948,5/20/2011,4.53,A,2.4,A
USGS,5427948,5/21/2011,4.66,A,2.47,A
USGS,5427948,5/22/2011,4.63,A,2.45,A
USGS,5427948,5/23/2011,4.96,A,2.62,A
USGS,5427948,5/24/2011,4.56,A,2.41,A
USGS,5427948,5/25/2011,30.1,A,22.9,A
USGS,5427948,5/26/2011,24.5,A,18.9,A
USGS,5427948,5/27/2011,12.8,A,13.7,A
USGS,5427948,5/28/2011,9.89,A,7.86,A
USGS,5427948,5/29/2011,8,A,4.9,A
USGS,5427948,5/30/2011,6.76,A,4.05,A
USGS,5427948,5/31/2011,5.22,A,3.13,A
USGS,5427948,6/1/2011,5.79,A,3.47,A
USGS,5427948,6/2/2011,5.54,A,3.32,A
USGS,5427948,6/3/2011,5.99,A,3.59,A
USGS,5427948,6/4/2011,6.61,A,3.96,A
USGS,5427948,6/5/2011,5.94,A,3.56,A
USGS,5427948,6/6/2011,3.78,A,2.26,A
USGS,5427948,6/7/2011,3.22,A,1.93,A
USGS,5427948,6/8/2011,8.89,A,11.5,A
USGS,5427948,6/9/2011,21.1,A,21.6,A
USGS,5427948,6/10/2011,14.7,A,15.8,A
USGS,5427948,6/11/2011,10.8,A,8.43,A
USGS,5427948,6/12/2011,8.2,A,4.92,A
USGS,5427948,6/13/2011,6.52,A,3.91,A
USGS,5427948,6/14/2011,5.24,A,3.14,A
USGS,5427948,6/15/2011,6.48,A,3.88,A
USGS,5427948,6/16/2011,6,A,3.6,A
USGS,5427948,6/17/2011,4.57,A,2.74,A
USGS,5427948,6/18/2011,4.07,A,2.44,A
USGS,5427948,6/19/2011,14,A,9.21,A
USGS,5427948,6/20/2011,8.63,A,5.62,A
USGS,5427948,6/21/2011,7.07,A,4.63,A
USGS,5427948,6/22/2011,7.9,A,5.21,A
USGS,5427948,6/23/2011,6.79,A,4.51,A
USGS,5427948,6/24/2011,5.91,A,3.95,A
USGS,5427948,6/25/2011,5.2,A,3.51,A
USGS,5427948,6/26/2011,4.64,A,3.15,A
USGS,5427948,6/27/2011,4.24,A,2.9,A
USGS,5427948,6/28/2011,3.84,A,2.65,A
USGS,5427948,6/29/2011,3.51,A,2.44,A
USGS,5427948,6/30/2011,3.33,A,2.33,A
USGS,5427948,7/1/2011,3.34,A,2.36,A
USGS,5427948,7/2/2011,3.14,A,2.23,A
USGS,5427948,7/3/2011,2.94,A,2.1,A
USGS,5427948,7/4/2011,2.98,A,2.15,A
USGS,5427948,7/5/2011,2.94,A,2.14,A
USGS,5427948,7/6/2011,2.97,A,2.18,A
USGS,5427948,7/7/2011,2.91,A,2.15,A
USGS,5427948,7/8/2011,2.79,A,2.07,A
USGS,5427948,7/9/2011,2.72,A,2.04,A
USGS,5427948,7/10/2011,2.66,A,2.01,A
USGS,5427948,7/11/2011,3.54,A,2.7,A
USGS,5427948,7/12/2011,3.13,A,2.39,A
USGS,5427948,7/13/2011,2.68,A,2.07,A
USGS,5427948,7/14/2011,2.61,A,2.03,A
USGS,5427948,7/15/2011,2.53,A,1.97,A
USGS,5427948,7/16/2011,2.79,A,2.17,A
USGS,5427948,7/17/2011,2.62,A,2.04,A
USGS,5427948,7/18/2011,2.47,A,1.92,A
USGS,5427948,7/19/2011,2.49,A,1.94,A
USGS,5427948,7/20/2011,2.29,A,1.78,A
USGS,5427948,7/21/2011,2.11,A,1.64,A
USGS,5427948,7/22/2011,2.71,A,2.11,A
USGS,5427948,7/23/2011,2.61,A,2.03,A
USGS,5427948,7/24/2011,2.66,A,2.07,A
USGS,5427948,7/25/2011,2.53,A,1.97,A
USGS,5427948,7/26/2011,2.21,A,1.72,A
USGS,5427948,7/27/2011,12.5,A,13.6,A
USGS,5427948,7/28/2011,10,A,11,A
USGS,5427948,7/29/2011,6.62,A,5.15,A
USGS,5427948,7/30/2011,4.46,A,3.47,A
USGS,5427948,7/31/2011,3.35,A,2.61,A
USGS,5427948,8/1/2011,2.92,A,2.27,A
USGS,5427948,8/2/2011,2.69,A,2.09,A
USGS,5427948,8/3/2011,2.48,A,1.93,A
USGS,5427948,8/4/2011,2.37,A,1.84,A
USGS,5427948,8/5/2011,2.31,A,1.8,A
USGS,5427948,8/6/2011,2.2,A,1.71,A
USGS,5427948,8/7/2011,18.6,A,22.4,A
USGS,5427948,8/8/2011,9.69,A,10.3,A
USGS,5427948,8/9/2011,6.03,A,4.95,A
USGS,5427948,8/10/2011,4.43,A,3.64,A
USGS,5427948,8/11/2011,3.82,A,3.14,A
USGS,5427948,8/12/2011,4.1,A,3.36,A
USGS,5427948,8/13/2011,5.11,A,4.2,A
USGS,5427948,8/14/2011,5.36,A,4.4,A
USGS,5427948,8/15/2011,4.06,A,3.33,A
USGS,5427948,8/16/2011,3.23,A,2.65,A
USGS,5427948,8/17/2011,3.19,A,2.62,A
USGS,5427948,8/18/2011,2.74,A,2.25,A
USGS,5427948,8/19/2011,2.42,A,1.98,A
USGS,5427948,8/20/2011,5.32,A,4.37,A
USGS,5427948,8/21/2011,4,A,3.29,A
USGS,5427948,8/22/2011,3.1,A,2.55,A
USGS,5427948,8/23/2011,7.01,A,5.75,A
USGS,5427948,8/24/2011,5.98,A,4.91,A
USGS,5427948,8/25/2011,4.23,A,3.47,A
USGS,5427948,8/26/2011,3.7,A,3.03,A
USGS,5427948,8/27/2011,3.33,A,2.73,A
USGS,5427948,8/28/2011,3.06,A,2.51,A
USGS,5427948,8/29/2011,2.82,A,2.31,A
USGS,5427948,8/30/2011,2.61,A,2.15,A
USGS,5427948,8/31/2011,3.07,A,2.52,A
USGS,5427948,9/1/2011,2.54,A,2.08,A
USGS,5427948,9/2/2011,2.35,A,1.93,A
USGS,5427948,9/3/2011,8.92,A,7.32,A
USGS,5427948,9/4/2011,7.19,A,5.9,A
USGS,5427948,9/5/2011,5.48,A,4.49,A
USGS,5427948,9/6/2011,4.51,A,3.7,A
USGS,5427948,9/7/2011,3.7,A,3.04,A
USGS,5427948,9/8/2011,3.01,A,2.47,A
USGS,5427948,9/9/2011,2.55,A,2.09,A
USGS,5427948,9/10/2011,2.32,A,1.9,A
USGS,5427948,9/11/2011,2.04,A,1.68,A
USGS,5427948,9/12/2011,1.86,A,1.53,A
USGS,5427948,9/13/2011,1.81,A,1.49,A
USGS,5427948,9/14/2011,1.93,A,1.58,A
USGS,5427948,9/15/2011,2.19,A,1.8,A
USGS,5427948,9/16/2011,2.18,A,1.79,A
USGS,5427948,9/17/2011,2.09,A,1.72,A
USGS,5427948,9/18/2011,2.06,A,1.69,A
USGS,5427948,9/19/2011,3.2,A,2.63,A
USGS,5427948,9/20/2011,2.37,A,1.95,A
USGS,5427948,9/21/2011,2.03,A,1.67,A
USGS,5427948,9/22/2011,1.95,A,1.6,A
USGS,5427948,9/23/2011,2.16,A,1.77,A
USGS,5427948,9/24/2011,2.28,A,1.87,A
USGS,5427948,9/25/2011,2.3,A,1.89,A
USGS,5427948,9/26/2011,30.2,A,34.1,A
USGS,5427948,9/27/2011,19.2,A,21.8,A
USGS,5427948,9/28/2011,9.91,A,8.14,A
USGS,5427948,9/29/2011,7.97,A,6.54,A
USGS,5427948,9/30/2011,8.35,A,6.83,A
USGS,5427948,10/1/2011,5.79,A,4.05,A
USGS,5427948,10/2/2011,4.5,A,3.16,A
USGS,5427948,10/3/2011,3.7,A,2.6,A
USGS,5427948,10/4/2011,3.03,A,2.12,A
USGS,5427948,10/5/2011,2.62,A,1.84,A
USGS,5427948,10/6/2011,2.45,A,1.72,A
USGS,5427948,10/7/2011,2.38,A,1.67,A
USGS,5427948,10/8/2011,2.22,A,1.56,A
USGS,5427948,10/9/2011,1.98,A,1.39,A
USGS,5427948,10/10/2011,2.15,A,1.51,A
USGS,5427948,10/11/2011,2.26,A,1.59,A
USGS,5427948,10/12/2011,11,A,8.85,A
USGS,5427948,10/13/2011,23.9,A,19.4,A
USGS,5427948,10/14/2011,13.9,A,11.2,A
USGS,5427948,10/15/2011,8.8,A,6.62,A
USGS,5427948,10/16/2011,6.13,A,4.31,A
USGS,5427948,10/17/2011,4.31,A,3.03,A
USGS,5427948,10/18/2011,3.31,A,2.32,A
USGS,5427948,10/19/2011,2.88,A,2.02,A
USGS,5427948,10/20/2011,2.72,A,1.91,A
USGS,5427948,10/21/2011,2.4,A,1.68,A
USGS,5427948,10/22/2011,2.21,A,1.55,A
USGS,5427948,10/23/2011,2.11,A,1.48,A
USGS,5427948,10/24/2011,3.58,A,2.51,A
USGS,5427948,10/25/2011,2.98,A,2.09,A
USGS,5427948,10/26/2011,2.71,A,1.9,A
USGS,5427948,10/27/2011,2.53,A,1.78,A
USGS,5427948,10/28/2011,2.54,A,1.78,A
USGS,5427948,10/29/2011,2.52,A,1.77,A
USGS,5427948,10/30/2011,2.46,A,1.73,A
USGS,5427948,10/31/2011,2.72,A,1.91,A
USGS,5427948,11/1/2011,2.55,A,1.79,A
USGS,5427948,11/2/2011,7.12,A,5.63,A
USGS,5427948,11/3/2011,12.4,A,10.2,A
USGS,5427948,11/4/2011,7.81,A,6.37,A
USGS,5427948,11/5/2011,5.24,A,3.68,A
USGS,5427948,11/6/2011,3.83,A,2.67,A
USGS,5427948,11/7/2011,3.04,A,2.14,A
USGS,5427948,11/8/2011,16.4,A,8.71,A
USGS,5427948,11/9/2011,66.3,A,92.8,A
USGS,5427948,11/10/2011,35.5,A,53.7,A
USGS,5427948,11/11/2011,18.4,A,37.3,A
USGS,5427948,11/12/2011,13,A,28,A
USGS,5427948,11/13/2011,9.38,A,22.1,A
USGS,5427948,11/14/2011,6.57,A,15.4,A
USGS,5427948,11/15/2011,4.74,A,9.27,A
USGS,5427948,11/16/2011,3.62,A,5.9,A
USGS,5427948,11/17/2011,3.05,A,4.14,A
USGS,5427948,11/18/2011,2.77,A,3.12,A
USGS,5427948,11/19/2011,2.72,A,2.56,A
USGS,5427948,11/20/2011,2.58,A,2.02,A
USGS,5427948,11/21/2011,2.48,A,1.62,A
