agency_cd	site_no	datetime	154921_00060_00003	154921_00060_00003_cd	223624_91050_00003	223624_91050_00003_cd	232446_91060_00003	232446_91060_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s
USGS	05427850	2012-09-27	35.8	A	12.1	A	0.19	A
USGS	05427850	2012-09-28	34.3	A	11.4	A	0.19	A
USGS	05427850	2012-09-29	36.7	A	12.1	A	0.20	A
USGS	05427850	2012-09-30	34.9	A	11.3	A	0.19	A
USGS	05427850	2012-10-01	36.2	A	11.6	A	0.19	A
USGS	05427850	2012-10-02	37.0	A	11.7	A	0.20	A
USGS	05427850	2012-10-03	31.1	A	9.63	A	0.17	A
USGS	05427850	2012-10-04	23.0	A	6.95	A	0.12	A
USGS	05427850	2012-10-05	40.0	A	11.9	A	0.22	A
USGS	05427850	2012-10-06	50.0	A	14.6	A	0.27	A
USGS	05427850	2012-10-07	31.6	A	9.06	A	0.17	A
USGS	05427850	2012-10-08	-14.3	A	-4.04	A	-0.08	A
USGS	05427850	2012-10-09	82.2	A	22.7	A	0.44	A
USGS	05427850	2012-10-10	42.8	A	11.6	A	0.23	A
USGS	05427850	2012-10-11	43.0	A	11.4	A	0.23	A
USGS	05427850	2012-10-12	36.1	A	9.44	A	0.19	A
USGS	05427850	2012-10-13	41.1	A	10.5	A	0.22	A
USGS	05427850	2012-10-14	71.8	A	18.3	A	0.39	A
USGS	05427850	2012-10-15	92.4	A	26.4	A	0.50	A
USGS	05427850	2012-10-16	49.0	A	11.8	A	0.31	A
USGS	05427850	2012-10-17	43.2	A	11.1	A	0.54	A
USGS	05427850	2012-10-18	52.9	A	15.4	A	1.55	A
USGS	05427850	2012-10-19	69.6	A	18.8	A	1.96	A
USGS	05427850	2012-10-20	49.6	A	13.2	A	0.99	A
USGS	05427850	2012-10-21	44.0	A	12.0	A	0.69	A
USGS	05427850	2012-10-22	45.6	A	12.6	A	0.56	A
USGS	05427850	2012-10-23	47.6	A	13.5	A	0.46	A
USGS	05427850	2012-10-24	40.1	A	11.6	A	0.31	A
USGS	05427850	2012-10-25	40.5	A	12.0	A	0.22	A
USGS	05427850	2012-10-26	65.7	A	18.8	A	0.35	A
USGS	05427850	2012-10-27	52.7	A	14.2	A	0.28	A
USGS	05427850	2012-10-28	47.1	A	12.0	A	0.25	A
USGS	05427850	2012-10-29	48.0	A	11.5	A	0.26	A
USGS	05427850	2012-10-30	56.0	A	12.6	A	0.30	A
USGS	05427850	2012-10-31	34.5	A	7.24	A	0.19	A
USGS	05427850	2012-11-01	51.8	A	10.3	A	0.28	A
USGS	05427850	2012-11-02	43.0	A	8.06	A	0.23	A
USGS	05427850	2012-11-03	48.6	A	8.58	A	0.26	A
USGS	05427850	2012-11-04	45.6	A	7.71	A	0.25	A
USGS	05427850	2012-11-05	46.1	A	7.33	A	0.25	A
USGS	05427850	2012-11-06	47.9	A	8.09	A	0.26	A
USGS	05427850	2012-11-07	52.4	A	9.29	A	0.28	A
USGS	05427850	2012-11-08	40.3	A	7.70	A	0.22	A
USGS	05427850	2012-11-09	63.7	A	12.8	A	0.34	A
USGS	05427850	2012-11-10	1.14	A	0.18	A	0.01	A
USGS	05427850	2012-11-11	62.0	A	14.2	A	0.33	A
USGS	05427850	2012-11-12	72.8	A	17.5	A	0.39	A
USGS	05427850	2012-11-13	73.1	A	17.5	A	0.42	A
USGS	05427850	2012-11-14	50.5	A	9.91	A	0.58	A
USGS	05427850	2012-11-15	68.6	A	11.4	A	1.31	A
USGS	05427850	2012-11-16	53.7	A	8.60	A	0.93	A
USGS	05427850	2012-11-17	47.3	A	7.49	A	0.64	A
USGS	05427850	2012-11-18	51.8	A	8.10	A	0.55	A
USGS	05427850	2012-11-19	54.0	A	8.35	A	0.46	A
USGS	05427850	2012-11-20	52.3	A	8.00	A	0.35	A
USGS	05427850	2012-11-21	33.8	A	5.14	A	0.19	A
USGS	05427850	2012-11-22	31.7	A	5.01	A	0.17	A
USGS	05427850	2012-11-23	87.2	A	22.8	A	0.47	A
USGS	05427850	2012-11-24	29.8	A	7.10	A	0.17	A
USGS	05427850	2012-11-25	73.5	A	23.9	A	0.44	A
USGS	05427850	2012-11-26	46.7	A	12.3	A	0.29	A
USGS	05427850	2012-11-27	39.9	A	9.52	A	0.26	A
USGS	05427850	2012-11-28	50.5	A	11.7	A	0.35	A
USGS	05427850	2012-11-29	58.9	A	13.2	A	0.43	A
USGS	05427850	2012-11-30	52.9	A	11.5	A	0.41	A
USGS	05427850	2012-12-01	45.7	A	9.61	A	0.37	A
USGS	05427850	2012-12-02	55.3	A	11.3	A	0.48	A
USGS	05427850	2012-12-03	36.4	A	7.19	A	0.33	A
USGS	05427850	2012-12-04	59.3	A	11.4	A	0.57	A
USGS	05427850	2012-12-05	47.4	A	8.84	A	0.48	A
USGS	05427850	2012-12-06	49.1	A	8.80	A	0.53	A
USGS	05427850	2012-12-07	62.5	A	10.9	A	0.70	A
USGS	05427850	2012-12-08	48.2	A	8.15	A	0.57	A
USGS	05427850	2012-12-09	47.6	A	7.81	A	0.59	A
USGS	05427850	2012-12-10	51.5	A	8.18	A	0.68	A
USGS	05427850	2012-12-11	40.0	A	6.14	A	0.56	A
USGS	05427850	2012-12-12	30.0	A	4.50	A	0.44	A
USGS	05427850	2012-12-13	61.3	A	8.83	A	0.95	A
USGS	05427850	2012-12-14	53.9	A	7.66	A	0.87	A
USGS	05427850	2012-12-15	52.1	A	7.84	A	0.84	A
USGS	05427850	2012-12-16	57.8	A	9.25	A	0.94	A
USGS	05427850	2012-12-17	63.0	A	10.7	A	1.02	A
USGS	05427850	2012-12-18	54.6	A	9.87	A	0.88	A
USGS	05427850	2012-12-19	55.8	A	10.8	A	0.90	A
USGS	05427850	2012-12-20	39.6	A	8.03	A	0.64	A
USGS	05427850	2012-12-21	40.3	A	8.68	A	0.65	A
USGS	05427850	2012-12-22	58.7	A	12.7	A	0.95	A
USGS	05427850	2012-12-23	43.8	A	9.52	A	0.71	A
USGS	05427850	2012-12-24	37.4	A	8.16	A	0.61	A
USGS	05427850	2012-12-25	41.2	A	9.01	A	0.67	A
USGS	05427850	2012-12-26	42.4	A	9.31	A	0.69	A
USGS	05427850	2012-12-27	36.5	A	8.03	A	0.59	A
USGS	05427850	2012-12-28	38.8	A	8.57	A	0.63	A
USGS	05427850	2012-12-29	46.3	A	10.3	A	0.75	A
USGS	05427850	2012-12-30	44.7	A	9.94	A	0.72	A
USGS	05427850	2012-12-31	48.5	A	10.8	A	0.79	A
USGS	05427850	2013-01-01	41.9	A	9.37	A	0.68	A
USGS	05427850	2013-01-02	44.4	A	9.97	A	0.72	A
USGS	05427850	2013-01-03	44.5	A	10.0	A	0.72	A
USGS	05427850	2013-01-04	44.4	A	10.0	A	0.72	A
USGS	05427850	2013-01-05	45.5	A	10.3	A	0.74	A
USGS	05427850	2013-01-06	53.3	A	12.1	A	0.86	A
USGS	05427850	2013-01-07	45.9	A	10.5	A	0.74	A
USGS	05427850	2013-01-08	48.4	A	11.1	A	0.78	A
USGS	05427850	2013-01-09	48.5	A	11.1	A	0.79	A
USGS	05427850	2013-01-10	50.9	A	11.7	A	0.83	A
USGS	05427850	2013-01-11	61.0	A	14.1	A	1.25	A
USGS	05427850	2013-01-12	82.4	A	19.1	A	2.31	A
USGS	05427850	2013-01-13	84.9	A	19.7	A	2.68	A
USGS	05427850	2013-01-14	55.7	A	12.9	A	1.65	A
USGS	05427850	2013-01-15	57.1	A	13.2	A	1.59	A
USGS	05427850	2013-01-16	52.4	A	12.2	A	1.41	A
USGS	05427850	2013-01-17	50.5	A	11.7	A	1.36	A
USGS	05427850	2013-01-18	45.4	A	10.5	A	1.23	A
USGS	05427850	2013-01-19	50.6	A	11.7	A	1.37	A
USGS	05427850	2013-01-20	48.0	A	11.1	A	1.30	A
USGS	05427850	2013-01-21	46.8	A	10.9	A	1.26	A
USGS	05427850	2013-01-22	39.1	A	9.08	A	1.06	A
USGS	05427850	2013-01-23	41.9	A	9.72	A	1.13	A
USGS	05427850	2013-01-24	41.6	A	9.66	A	1.12	A
USGS	05427850	2013-01-25	45.7	A	10.6	A	1.23	A
USGS	05427850	2013-01-26	47.7	A	11.1	A	1.29	A
USGS	05427850	2013-01-27	49.0	A	11.4	A	1.32	A
USGS	05427850	2013-01-28	52.8	A	12.3	A	1.43	A
USGS	05427850	2013-01-29	150	A	83.8	A	20.4	A
USGS	05427850	2013-01-30	321	A	457	A	229	A
USGS	05427850	2013-01-31	272	A	515	A	312	A
USGS	05427850	2013-02-01	152	A	236	A	140	A
USGS	05427850	2013-02-02	80.0	A	106	A	64.0	A
USGS	05427850	2013-02-03	65.4	A	74.9	A	45.6	A
USGS	05427850	2013-02-04	59.5	A	58.8	A	35.8	A
USGS	05427850	2013-02-05	60.3	A	49.4	A	28.8	A
USGS	05427850	2013-02-06	55.5	A	37.0	A	20.3	A
USGS	05427850	2013-02-07	54.9	A	30.5	A	15.3	A
USGS	05427850	2013-02-08	55.7	A	26.6	A	11.6	A
USGS	05427850	2013-02-09	51.4	A	21.1	A	7.93	A
USGS	05427850	2013-02-10	59.4	A	22.0	A	7.11	A
USGS	05427850	2013-02-11	126	A	53.3	A	23.3	A
USGS	05427850	2013-02-12	144	A	52.9	A	32.4	A
USGS	05427850	2013-02-13	108	A	40.8	A	23.9	A
USGS	05427850	2013-02-14	85.5	A	33.3	A	18.6	A
USGS	05427850	2013-02-15	67.2	A	27.0	A	14.4	A
USGS	05427850	2013-02-16	57.2	A	23.7	A	12.1	A
USGS	05427850	2013-02-17	55.8	A	23.8	A	11.6	A
USGS	05427850	2013-02-18	58.0	A	25.4	A	11.9	A
USGS	05427850	2013-02-19	56.3	A	25.4	A	11.3	A
USGS	05427850	2013-02-20	47.3	A	22.1	A	9.38	A
USGS	05427850	2013-02-21	46.6	A	22.4	A	9.11	A
USGS	05427850	2013-02-22	49.9	A	24.7	A	9.59	A
USGS	05427850	2013-02-23	51.1	A	26.0	A	9.67	A
USGS	05427850	2013-02-24	48.5	A	25.5	A	9.05	A
USGS	05427850	2013-02-25	45.6	A	24.5	A	8.37	A
USGS	05427850	2013-02-26	53.8	A	28.9	A	9.77	A
USGS	05427850	2013-02-27	42.8	A	22.8	A	7.68	A
USGS	05427850	2013-02-28	52.9	A	28.0	A	9.38	A
USGS	05427850	2013-03-01	46.1	A	24.2	A	8.07	A
USGS	05427850	2013-03-02	42.7	A	22.3	A	7.40	A
USGS	05427850	2013-03-03	43.6	A	22.6	A	7.46	A
USGS	05427850	2013-03-04	45.0	A	23.1	A	7.60	A
USGS	05427850	2013-03-05	50.9	A	26.0	A	8.51	A
USGS	05427850	2013-03-06	47.6	A	24.2	A	7.86	A
USGS	05427850	2013-03-07	47.1	A	23.7	A	7.69	A
USGS	05427850	2013-03-08	47.2	A	23.6	A	7.62	A
USGS	05427850	2013-03-09	52.2	A	26.0	A	8.32	A
USGS	05427850	2013-03-10	131	A	78.4	A	20.7	A
USGS	05427850	2013-03-11	518	A	1040	A	260	A
USGS	05427850	2013-03-12	620	A	1370	A	654	A
USGS	05427850	2013-03-13	440	A	903	A	528	A
USGS	05427850	2013-03-14	269	A	586	A	355	A
USGS	05427850	2013-03-15	144	A	309	A	206	A
USGS	05427850	2013-03-16	100	A	194	A	131	A
USGS	05427850	2013-03-17	90.1	A	156	A	104	A
USGS	05427850	2013-03-18	71.9	A	107	A	68.2	A
USGS	05427850	2013-03-19	79.6	A	100	A	61.3	A
USGS	05427850	2013-03-20	73.0	A	78.5	A	45.8	A
USGS	05427850	2013-03-21	68.5	A	63.0	A	34.5	A
USGS	05427850	2013-03-22	66.7	A	54.6	A	25.6	A
USGS	05427850	2013-03-23	73.0	A	53.4	A	20.9	A
USGS	05427850	2013-03-24	80.5	A	52.7	A	20.5	A
USGS	05427850	2013-03-25	66.2	A	38.7	A	17.0	A
USGS	05427850	2013-03-26	73.0	A	41.2	A	19.1	A
USGS	05427850	2013-03-27	115	A	72.5	A	33.8	A
USGS	05427850	2013-03-28	164	A	118	A	56.6	A
USGS	05427850	2013-03-29	260	A	494	A	259	A
USGS	05427850	2013-03-30	350	A	1350	A	685	A
USGS	05427850	2013-03-31	382	A	1230	A	761	A
USGS	05427850	2013-04-01	356	A	821	A	554	A
USGS	05427850	2013-04-02	195	A	359	A	235	A
USGS	05427850	2013-04-03	124	A	200	A	121	A
USGS	05427850	2013-04-04	107	A	152	A	87.7	A
USGS	05427850	2013-04-05	116	A	146	A	80.1	A
USGS	05427850	2013-04-06	84.2	A	89.5	A	45.0	A
USGS	05427850	2013-04-07	113	A	100	A	45.6	A
USGS	05427850	2013-04-08	123	A	90.5	A	37.2	A
USGS	05427850	2013-04-09	195	A	120	A	45.0	A
USGS	05427850	2013-04-10	320	A	198	A	97.5	A
USGS	05427850	2013-04-11	345	A	290	A	179	A
USGS	05427850	2013-04-12	252	A	203	A	142	A
USGS	05427850	2013-04-13	187	A	141	A	95.5	A
USGS	05427850	2013-04-14	153	A	109	A	71.1	A
USGS	05427850	2013-04-15	127	A	84.5	A	52.1	A
USGS	05427850	2013-04-16	171	A	109	A	64.6	A
USGS	05427850	2013-04-17	140	A	83.9	A	47.5	A
USGS	05427850	2013-04-18	156	A	89.1	A	48.5	A
USGS	05427850	2013-04-19	306	A	305	A	149	A
USGS	05427850	2013-04-20	199	A	190	A	56.9	A
USGS	05427850	2013-04-21	103	A	74.7	A	10.9	A
USGS	05427850	2013-04-22	133	A	70.2	A	5.44	A
USGS	05427850	2013-04-23	121	A	46.0	A	1.85	A
USGS	05427850	2013-04-24	75.3	A	22.3	A	0.51	A
USGS	05427850	2013-04-25	117	A	49.4	A	1.09	A
USGS	05427850	2013-04-26	58.4	A	40.7	A	1.01	A
USGS	05427850	2013-04-27	134	A	110	A	2.84	A
USGS	05427850	2013-04-28	89.4	A	67.5	A	1.77	A
USGS	05427850	2013-04-29	88.4	A	61.8	A	1.64	A
USGS	05427850	2013-04-30	66.6	A	42.9	A	1.16	A
USGS	05427850	2013-05-01	122	A	73.9	A	2.02	A
USGS	05427850	2013-05-02	85.6	A	51.9	A	1.39	A
USGS	05427850	2013-05-03	96.3	A	61.4	A	1.56	A
USGS	05427850	2013-05-04	105	A	70.5	A	1.71	A
USGS	05427850	2013-05-05	96.6	A	67.8	A	1.57	A
USGS	05427850	2013-05-06	89.4	A	65.8	A	1.45	A
USGS	05427850	2013-05-07	86.2	A	66.7	A	1.40	A
USGS	05427850	2013-05-08	81.7	A	66.3	A	1.32	A
USGS	05427850	2013-05-09	99.8	A	85.3	A	1.62	A
USGS	05427850	2013-05-10	159	A	143	A	2.34	A
USGS	05427850	2013-05-11	173	A	144	A	4.05	A
USGS	05427850	2013-05-12	121	A	82.0	A	7.78	A
USGS	05427850	2013-05-13	95.2	A	59.6	A	6.83	A
USGS	05427850	2013-05-14	64.3	A	37.7	A	4.70	A
USGS	05427850	2013-05-15	110	A	60.3	A	8.16	A
USGS	05427850	2013-05-16	81.4	A	41.7	A	6.19	A
USGS	05427850	2013-05-17	124	A	59.1	A	9.58	A
USGS	05427850	2013-05-18	135	A	60.8	A	10.7	A
USGS	05427850	2013-05-19	85.9	A	36.1	A	6.90	A
USGS	05427850	2013-05-20	112	A	53.3	A	8.52	A
USGS	05427850	2013-05-21	105	A	61.0	A	7.32	A
USGS	05427850	2013-05-22	110	A	76.8	A	7.06	A
USGS	05427850	2013-05-23	106	A	86.9	A	6.18	A
USGS	05427850	2013-05-24	92.7	A	76.7	A	4.03	A
USGS	05427850	2013-05-25	87.9	A	71.5	A	2.82	A
USGS	05427850	2013-05-26	85.0	A	67.9	A	2.01	A
USGS	05427850	2013-05-27	78.7	A	61.8	A	1.38	A
USGS	05427850	2013-05-28	91.1	A	70.2	A	1.14	A
USGS	05427850	2013-05-29	100	A	76.1	A	0.95	A
USGS	05427850	2013-05-30	121	A	90.0	A	0.82	A
USGS	05427850	2013-05-31	212	A	157	A	1.16	A
USGS	05427850	2013-06-01	144	A	112	A	0.78	A
USGS	05427850	2013-06-02	108	A	83.7	A	0.58	A
USGS	05427850	2013-06-03	85.8	A	65.4	A	0.46	A
USGS	05427850	2013-06-04	86.9	A	65.0	A	0.47	A
USGS	05427850	2013-06-05	81.5	A	59.8	A	0.44	A
USGS	05427850	2013-06-06	108	A	77.7	A	0.58	A
USGS	05427850	2013-06-07	88.0	A	62.1	A	0.48	A
USGS	05427850	2013-06-08	86.3	A	59.8	A	0.47	A
USGS	05427850	2013-06-09	70.2	A	47.7	A	0.38	A
USGS	05427850	2013-06-10	82.0	A	54.7	A	0.44	A
USGS	05427850	2013-06-11	75.0	A	49.2	A	0.41	A
USGS	05427850	2013-06-12	77.3	A	50.9	A	0.46	A
USGS	05427850	2013-06-13	152	A	101	A	0.99	A
USGS	05427850	2013-06-14	105	A	70.8	A	0.75	A
USGS	05427850	2013-06-15	98.1	A	66.5	A	0.77	A
USGS	05427850	2013-06-16	123	A	84.1	A	1.05	A
USGS	05427850	2013-06-17	98.5	A	68.0	A	0.93	A
USGS	05427850	2013-06-18	78.5	A	54.6	A	0.80	A
USGS	05427850	2013-06-19	71.2	A	50.1	A	0.80	A
USGS	05427850	2013-06-20	72.2	A	51.3	A	0.90	A
USGS	05427850	2013-06-21	85.9	A	61.6	A	1.18	A
USGS	05427850	2013-06-22	121	A	87.4	A	1.82	A
USGS	05427850	2013-06-23	313	A	221	A	5.05	A
USGS	05427850	2013-06-24	393	A	550	A	118	A
USGS	05427850	2013-06-25	233	A	398	A	147	A
USGS	05427850	2013-06-26	466	A	614	A	215	A
USGS	05427850	2013-06-27	509	A	809	A	328	A
USGS	05427850	2013-06-28	254	A	353	A	130	A
USGS	05427850	2013-06-29	151	A	188	A	51.4	A
USGS	05427850	2013-06-30	127	A	144	A	30.5	A
USGS	05427850	2013-07-01	112	A	117	A	21.7	A
USGS	05427850	2013-07-02	101	A	103	A	16.1	A
USGS	05427850	2013-07-03	95.2	A	95.4	A	12.6	A
USGS	05427850	2013-07-04	90.1	A	88.4	A	11.5	A
USGS	05427850	2013-07-05	84.7	A	81.4	A	11.2	A
USGS	05427850	2013-07-06	90.5	A	85.2	A	12.5	A
USGS	05427850	2013-07-07	85.9	A	79.3	A	12.3	A
USGS	05427850	2013-07-08	112	A	101	A	16.7	A
USGS	05427850	2013-07-09	114	A	127	A	47.0	A
USGS	05427850	2013-07-10	181	A	215	A	61.6	A
USGS	05427850	2013-07-11	128	A	133	A	28.9	A
USGS	05427850	2013-07-12	96.5	A	96.4	A	10.7	A
USGS	05427850	2013-07-13	95.4	A	94.1	A	4.97	A
USGS	05427850	2013-07-14	89.1	A	86.9	A	2.27	A
USGS	05427850	2013-07-15	83.9	A	80.9	A	1.04	A
USGS	05427850	2013-07-16	83.7	A	79.6	A	0.52	A
USGS	05427850	2013-07-17	86.8	A	80.7	A	0.49	A
USGS	05427850	2013-07-18	66.2	A	60.1	A	0.39	A
USGS	05427850	2013-07-19	98.7	A	87.2	A	0.60	A
USGS	05427850	2013-07-20	93.8	A	81.1	A	0.59	A
USGS	05427850	2013-07-21	89.7	A	75.7	A	0.59	A
USGS	05427850	2013-07-22	91.5	A	75.5	A	0.62	A
USGS	05427850	2013-07-23	130	A	105	A	0.92	A
USGS	05427850	2013-07-24	86.2	A	67.7	A	0.64	A
USGS	05427850	2013-07-25	67.2	A	51.5	A	0.52	A
USGS	05427850	2013-07-26	103	A	77.4	A	0.83	A
USGS	05427850	2013-07-27	86.5	A	63.2	A	0.72	A
USGS	05427850	2013-07-28	89.4	A	63.7	A	0.77	A
USGS	05427850	2013-07-29	83.9	A	58.4	A	0.75	A
USGS	05427850	2013-07-30	78.1	A	53.0	A	0.73	A
USGS	05427850	2013-07-31	80.6	A	53.4	A	0.79	A
USGS	05427850	2013-08-01	76.9	A	49.8	A	0.78	A
USGS	05427850	2013-08-02	75.2	A	47.4	A	0.79	A
USGS	05427850	2013-08-03	67.0	A	41.3	A	0.74	A
USGS	05427850	2013-08-04	61.4	A	37.0	A	0.70	A
USGS	05427850	2013-08-05	65.2	A	38.2	A	0.78	A
USGS	05427850	2013-08-06	64.1	A	36.8	A	0.79	A
USGS	05427850	2013-08-07	73.3	A	41.1	A	0.94	A
USGS	05427850	2013-08-08	61.6	A	33.6	A	0.82	A
USGS	05427850	2013-08-09	65.1	A	34.7	A	0.91	A
USGS	05427850	2013-08-10	62.9	A	32.7	A	0.91	A
USGS	05427850	2013-08-11	59.9	A	30.4	A	0.90	A
USGS	05427850	2013-08-12	57.8	A	28.6	A	0.91	A
USGS	05427850	2013-08-13	59.3	A	28.9	A	0.96	A
USGS	05427850	2013-08-14	56.4	A	27.9	A	0.91	A
USGS	05427850	2013-08-15	58.1	A	29.2	A	0.94	A
USGS	05427850	2013-08-16	56.7	A	28.9	A	0.92	A
USGS	05427850	2013-08-17	50.4	A	26.1	A	0.82	A
USGS	05427850	2013-08-18	53.8	A	28.3	A	0.87	A
USGS	05427850	2013-08-19	55.7	A	29.8	A	0.90	A
USGS	05427850	2013-08-20	44.3	A	24.1	A	0.72	A
USGS	05427850	2013-08-21	48.3	A	26.7	A	0.78	A
USGS	05427850	2013-08-22	78.4	A	53.1	A	8.11	A
USGS	05427850	2013-08-23	105	A	78.2	A	21.1	A
USGS	05427850	2013-08-24	64.7	A	39.2	A	4.39	A
USGS	05427850	2013-08-25	54.6	A	26.5	A	1.13	A
USGS	05427850	2013-08-26	59.0	A	27.3	A	0.96	A
USGS	05427850	2013-08-27	55.1	A	25.1	A	0.89	A
USGS	05427850	2013-08-28	57.0	A	25.7	A	0.92	A
USGS	05427850	2013-08-29	44.3	A	19.7	A	0.72	A
USGS	05427850	2013-08-30	64.0	A	28.1	A	1.04	A
USGS	05427850	2013-08-31	46.1	A	20.0	A	0.75	A
USGS	05427850	2013-09-01	53.2	A	22.7	A	0.86	A
USGS	05427850	2013-09-02	55.9	A	23.6	A	0.91	A
USGS	05427850	2013-09-03	51.4	A	21.4	A	0.83	A
USGS	05427850	2013-09-04	54.6	A	22.4	A	0.88	A
USGS	05427850	2013-09-05	46.2	A	18.8	A	0.75	A
USGS	05427850	2013-09-06	46.2	A	18.5	A	0.75	A
USGS	05427850	2013-09-07	62.4	A	24.6	A	1.01	A
USGS	05427850	2013-09-08	46.6	A	18.2	A	0.76	A
USGS	05427850	2013-09-09	40.6	A	15.6	A	0.66	A
USGS	05427850	2013-09-10	44.7	A	16.9	A	0.72	A
USGS	05427850	2013-09-11	61.3	A	23.0	A	0.99	A
USGS	05427850	2013-09-12	60.3	A	22.3	A	0.98	A
USGS	05427850	2013-09-13	47.8	A	17.4	A	0.77	A
USGS	05427850	2013-09-14	39.6	A	14.2	A	0.64	A
USGS	05427850	2013-09-15	75.0	A	26.6	A	1.21	A
USGS	05427850	2013-09-16	54.7	A	19.2	A	0.89	A
USGS	05427850	2013-09-17	48.5	A	16.8	A	0.79	A
USGS	05427850	2013-09-18	53.7	A	18.6	A	0.87	A
USGS	05427850	2013-09-19	37.5	A	13.1	A	0.61	A
USGS	05427850	2013-09-20	111	A	54.1	A	10.0	A
USGS	05427850	2013-09-21	103	A	55.2	A	14.8	A
USGS	05427850	2013-09-22	68.6	A	30.2	A	2.09	A
USGS	05427850	2013-09-23	62.3	A	25.8	A	1.03	A
USGS	05427850	2013-09-24	60.3	A	23.6	A	1.00	A
USGS	05427850	2013-09-25	56.1	A	20.8	A	0.92	A
USGS	05427850	2013-09-26	55.4	A	19.3	A	0.91	A
USGS	05427850	2013-09-27	53.9	A	17.8	A	0.88	A
USGS	05427850	2013-09-28	36.3	A	11.1	A	0.59	A
USGS	05427850	2013-09-29	69.7	A	20.6	A	1.13	A
USGS	05427850	2013-09-30	47.5	A	13.1	A	0.77	A
USGS	05427850	2013-10-01	62.2	A	16.0	A	0.99	A
USGS	05427850	2013-10-02	55.2	A	14.6	A	0.93	A
USGS	05427850	2013-10-03	53.9	A	13.0	A	0.87	A
USGS	05427850	2013-10-04	60.5	A	14.2	A	0.98	A
USGS	05427850	2013-10-05	36.8	A	8.58	A	0.62	A
USGS	05427850	2013-10-06	67.5	A	15.2	A	1.14	A
USGS	05427850	2013-10-07	71.2	A	15.3	A	1.19	A
USGS	05427850	2013-10-08	50.7	A	10.5	A	0.86	A
USGS	05427850	2013-10-09	62.2	A	12.7	A	1.08	A
USGS	05427850	2013-10-10	57.8	A	11.4	A	1.01	A
USGS	05427850	2013-10-11	49.2	A	9.08	A	0.84	A
USGS	05427850	2013-10-12	56.1	A	11.0	A	1.06	A
USGS	05427850	2013-10-13	63.9	A	11.7	A	1.17	A
USGS	05427850	2013-10-14	59.5	A	10.9	A	1.14	A
USGS	05427850	2013-10-15	38.5	A	7.15	A	0.78	A
USGS	05427850	2013-10-16	81.2	A	13.8	A	1.56	A
USGS	05427850	2013-10-17	62.1	A	9.76	A	1.15	A
USGS	05427850	2013-10-18	61.4	A	9.46	A	1.17	A
USGS	05427850	2013-10-19	53.1	A	9.18	A	1.18	A
USGS	05427850	2013-10-20	58.4	A	8.58	A	1.14	A
USGS	05427850	2013-10-21	73.4	A	10.7	A	1.49	A
USGS	05427850	2013-10-22	67.2	A	9.40	A	1.36	A
USGS	05427850	2013-10-23	58.5	A	8.17	A	1.23	A
USGS	05427850	2013-10-24	54.0	A:e	7.58	A	1.19	A
USGS	05427850	2013-10-25	40.0	A:e	-0.63	A	-0.11	A
USGS	05427850	2013-10-26	125	A	15.1	A	2.57	A
USGS	05427850	2013-10-27	53.6	A	6.04	A	1.08	A
USGS	05427850	2013-10-28	80.4	A	9.37	A	1.72	A
USGS	05427850	2013-10-29	50.7	A	6.03	A	1.16	A
USGS	05427850	2013-10-30	59.5	A	7.21	A	1.39	A
USGS	05427850	2013-10-31	53.3	A	6.99	A	1.14	A
USGS	05427850	2013-11-01	89.8	A	14.2	A	1.92	A
USGS	05427850	2013-11-02	70.5	A	13.1	A	1.50	A
USGS	05427850	2013-11-03	56.6	A	12.3	A	1.18	A
USGS	05427850	2013-11-04	63.7	A	16.6	A	1.32	A
USGS	05427850	2013-11-05	49.8	A	14.1	A	1.11	A
USGS	05427850	2013-11-06	109	A	33.3	A	2.78	A
USGS	05427850	2013-11-07	85.5	A	26.4	A	2.31	A
USGS	05427850	2013-11-08	33.8	A	11.6	A	1.04	A
USGS	05427850	2013-11-09	91.1	A	30.9	A	2.98	A
USGS	05427850	2013-11-10	68.4	A	23.5	A	2.31	A
USGS	05427850	2013-11-11	94.9	A	35.7	A	3.59	A
USGS	05427850	2013-11-12	57.3	A	19.7	A	2.18	A
USGS	05427850	2013-11-13	14.4	A	4.32	A	0.53	A
USGS	05427850	2013-11-14	114	A	29.1	A	3.95	A
USGS	05427850	2013-11-15	73.8	A	16.8	A	2.51	A
USGS	05427850	2013-11-16	28.4	A	5.85	A	0.95	A
USGS	05427850	2013-11-17	110	A	20.0	A	3.58	A
USGS	05427850	2013-11-18	150	A	39.0	A	6.81	A
USGS	05427850	2013-11-19	95.8	A	23.4	A	5.24	A
USGS	05427850	2013-11-20	80.3	A	19.3	A	4.12	A
USGS	05427850	2013-11-21	92.6	A	20.6	A	3.85	A
USGS	05427850	2013-11-22	69.3	A	14.9	A	2.40	A
USGS	05427850	2013-11-23	76.8	A	15.6	A	2.15	A
USGS	05427850	2013-11-24	40.7	A	8.37	A	0.99	A
USGS	05427850	2013-11-25	76.0	A	15.0	A	1.49	A
USGS	05427850	2013-11-26	71.4	A	13.3	A	1.17	A
USGS	05427850	2013-11-27	53.4	A	9.55	A	0.86	A
USGS	05427850	2013-11-28	62.6	A	11.3	A	1.05	A
USGS	05427850	2013-11-29	56.5	A	9.99	A	0.97	A
USGS	05427850	2013-11-30	66.8	A	11.8	A	1.20	A
