agency_cd	site_no	datetime	154934_00060_00003	154934_00060_00003_cd	225226_91050_00003	225226_91050_00003_cd
5s	15s	20d	14n	10s	14n	10s
USGS	05427910	2020-10-10	24.8	A:e	12.0	A
USGS	05427910	2020-10-11	25.0	A:e	12.1	A
USGS	05427910	2020-10-12	25.5	A:e	12.3	A
USGS	05427910	2020-10-13	27.8	A:e	13.5	A
USGS	05427910	2020-10-14	27.7	A	13.4	A
USGS	05427910	2020-10-15	27.2	A	13.2	A
USGS	05427910	2020-10-16	27.6	A	13.4	A
USGS	05427910	2020-10-17	27.1	A	13.2	A
USGS	05427910	2020-10-18	27.4	A	13.3	A
USGS	05427910	2020-10-19	28.3	A	13.8	A
USGS	05427910	2020-10-20	28.2	A	13.7	A
USGS	05427910	2020-10-21	28.0	A	14.8	A
USGS	05427910	2020-10-22	53.4	A	75.3	A
USGS	05427910	2020-10-23	267	A	1270	A
USGS	05427910	2020-10-24	137	A	346	A
USGS	05427910	2020-10-25	120	A	196	A
USGS	05427910	2020-10-26	110	A	172	A
USGS	05427910	2020-10-27	97.1	A	139	A
USGS	05427910	2020-10-28	88.9	A	117	A
USGS	05427910	2020-10-29	87.4	A	121	A
USGS	05427910	2020-10-30	80.9	A	103	A
USGS	05427910	2020-10-31	76.3	A	90.2	A
USGS	05427910	2020-11-01	72.1	A	82.8	A
USGS	05427910	2020-11-02	70.5	A	78.8	A
USGS	05427910	2020-11-03	70.0	A	76.1	A
USGS	05427910	2020-11-04	67.6	A	71.4	A
USGS	05427910	2020-11-05	67.9	A	69.6	A
USGS	05427910	2020-11-06	65.5	A	65.1	A
USGS	05427910	2020-11-07	65.6	A	63.2	A
USGS	05427910	2020-11-08	66.0	A	61.6	A
USGS	05427910	2020-11-09	64.7	A	58.3	A
USGS	05427910	2020-11-10	91.3	A	165	A
USGS	05427910	2020-11-11	122	A	320	A
USGS	05427910	2020-11-12	85.2	A	111	A
USGS	05427910	2020-11-13	86.0	A	101	A
USGS	05427910	2020-11-14	76.6	A	74.7	A
USGS	05427910	2020-11-15	80.1	A	87.2	A
USGS	05427910	2020-11-16	71.4	A	68.0	A
USGS	05427910	2020-11-17	65.7	A	64.1	A
USGS	05427910	2020-11-18	60.0	A	55.3	A
USGS	05427910	2020-11-19	55.9	A	51.9	A
USGS	05427910	2020-11-20	52.6	A	45.1	A
USGS	05427910	2020-11-21	49.5	A	38.8	A
USGS	05427910	2020-11-22	46.7	A	33.2	A
USGS	05427910	2020-11-23	44.7	A	28.5	A
USGS	05427910	2020-11-24	48.4	A	31.6	A
USGS	05427910	2020-11-25	60.6	A	55.3	A
USGS	05427910	2020-11-26	54.3	A	43.7	A
USGS	05427910	2020-11-27	50.9	A	35.1	A
USGS	05427910	2020-11-28	48.3	A	31.9	A
USGS	05427910	2020-11-29	46.6	A	29.7	A
USGS	05427910	2020-11-30	45.3	A	27.9	A
USGS	05427910	2020-12-01	40.5	A	24.0	A
USGS	05427910	2020-12-02	38.8	A	22.1	A
USGS	05427910	2020-12-03	38.0	A	20.8	A
USGS	05427910	2020-12-04	37.7	A	19.8	A
USGS	05427910	2020-12-05	36.8	A	18.5	A
USGS	05427910	2020-12-06	36.5	A	17.5	A
USGS	05427910	2020-12-07	36.0	A	16.5	A
USGS	05427910	2020-12-08	36.0	A	15.7	A
USGS	05427910	2020-12-09	36.2	A	15.0	A
USGS	05427910	2020-12-10	36.1	A	14.1	A
USGS	05427910	2020-12-11	41.9	A	24.6	A
USGS	05427910	2020-12-12	40.7	A	24.8	A
USGS	05427910	2020-12-13	36.8	A	19.4	A
USGS	05427910	2020-12-14	35.5	A	15.9	A
USGS	05427910	2020-12-15	38.0	A	21.3	A
USGS	05427910	2020-12-16	37.9	A	19.9	A
USGS	05427910	2020-12-17	33.8	A	14.9	A
USGS	05427910	2020-12-18	33.9	A	14.5	A
USGS	05427910	2020-12-19	33.5	A	14.0	A
USGS	05427910	2020-12-20	34.4	A	13.9	A
USGS	05427910	2020-12-21	34.5	A	13.5	A
USGS	05427910	2020-12-22	35.3	A	13.4	A
USGS	05427910	2020-12-23	38.8	A	26.0	A
USGS	05427910	2020-12-24	37.7	A	35.4	A
USGS	05427910	2020-12-25	41.4	A	36.8	A
USGS	05427910	2020-12-26	40.6	A	34.3	A
USGS	05427910	2020-12-27	39.4	A	31.5	A
USGS	05427910	2020-12-28	38.8	A	29.2	A
USGS	05427910	2020-12-29	36.9	A	26.0	A
USGS	05427910	2020-12-30	40.9	A	27.0	A
USGS	05427910	2020-12-31	38.8	A	23.9	A
USGS	05427910	2021-01-01	38.4	A	21.9	A
USGS	05427910	2021-01-02	39.1	A	20.4	A
USGS	05427910	2021-01-03	35.5	A	17.1	A
USGS	05427910	2021-01-04	33.0	A	15.5	A
USGS	05427910	2021-01-05	32.4	A	15.1	A
USGS	05427910	2021-01-06	32.5	A	15.1	A
USGS	05427910	2021-01-07	33.0	A	15.1	A
USGS	05427910	2021-01-08	31.9	A	14.5	A
USGS	05427910	2021-01-09	32.0	A	14.4	A
USGS	05427910	2021-01-10	31.7	A	14.1	A
USGS	05427910	2021-01-11	32.0	A	14.1	A
USGS	05427910	2021-01-12	31.5	A	13.8	A
USGS	05427910	2021-01-13	31.0	A	14.1	A
USGS	05427910	2021-01-14	32.6	A	25.0	A
USGS	05427910	2021-01-15	34.5	A	27.3	A
USGS	05427910	2021-01-16	34.2	A	26.5	A
USGS	05427910	2021-01-17	34.7	A	26.4	A
USGS	05427910	2021-01-18	33.9	A	25.2	A
USGS	05427910	2021-01-19	33.0	A	24.0	A
USGS	05427910	2021-01-20	35.0	A:e	24.8	A
USGS	05427910	2021-01-21	34.8	A	24.2	A
USGS	05427910	2021-01-22	31.2	A:e	21.2	A
USGS	05427910	2021-01-23	30.9	A	20.4	A
USGS	05427910	2021-01-24	29.8	A	19.2	A
USGS	05427910	2021-01-25	28.0	A	17.6	A
USGS	05427910	2021-01-26	23.3	A	14.3	A
USGS	05427910	2021-01-27	26.5	A	15.8	A
USGS	05427910	2021-01-28	23.5	A	13.6	A
USGS	05427910	2021-01-29	26.6	A	15.0	A
USGS	05427910	2021-01-30	26.1	A	14.3	A
USGS	05427910	2021-01-31	27.4	A	14.6	A
USGS	05427910	2021-02-01	27.3	A	14.1	A
USGS	05427910	2021-02-02	27.2	A	13.6	A
USGS	05427910	2021-02-03	26.8	A	12.9	A
USGS	05427910	2021-02-04	27.2	A	12.7	A
USGS	05427910	2021-02-05	21.1	A	9.50	A
USGS	05427910	2021-02-06	26.8	A	11.6	A
USGS	05427910	2021-02-07	26.2	A	10.9	A
USGS	05427910	2021-02-08	28.8	A	11.6	A
USGS	05427910	2021-02-09	28.2	A	10.9	A
USGS	05427910	2021-02-10	28.9	A	10.7	A
USGS	05427910	2021-02-11	30.0	A	10.6	A
USGS	05427910	2021-02-12	30.2	A	10.2	A
USGS	05427910	2021-02-13	31.8	A	10.2	A
USGS	05427910	2021-02-14	32.5	A	9.86	A
USGS	05427910	2021-02-15	33.7	A	9.69	A
USGS	05427910	2021-02-16	34.6	A	9.44	A
USGS	05427910	2021-02-17	32.8	A:e	8.86	A
USGS	05427910	2021-02-18	29.6	A:e	8.00	A
USGS	05427910	2021-02-19	27.8	A:e	7.51	A
USGS	05427910	2021-02-20	28.0	A:e	7.56	A
USGS	05427910	2021-02-21	29.0	A:e	8.14	A
USGS	05427910	2021-02-22	32.6	A	14.7	A
USGS	05427910	2021-02-23	36.7	A	24.9	A
USGS	05427910	2021-02-24	41.6	A	31.9	A
USGS	05427910	2021-02-25	39.5	A	29.9	A
USGS	05427910	2021-02-26	27.5	A	20.6	A
USGS	05427910	2021-02-27	22.5	A	17.0	A
USGS	05427910	2021-02-28	24.9	A	21.7	A
USGS	05427910	2021-03-01	27.7	A	27.7	A
USGS	05427910	2021-03-02	26.6	A	26.6	A
USGS	05427910	2021-03-03	27.4	A	28.1	A
USGS	05427910	2021-03-04	36.3	A	43.9	A
USGS	05427910	2021-03-05	36.0	A	42.1	A
USGS	05427910	2021-03-06	40.6	A	56.6	A
USGS	05427910	2021-03-07	42.8	A	64.4	A
USGS	05427910	2021-03-08	53.5	A	110	A
USGS	05427910	2021-03-09	73.5	A	190	A
USGS	05427910	2021-03-10	89.0	A	167	A
USGS	05427910	2021-03-11	88.0	A	186	A
USGS	05427910	2021-03-12	76.9	A	138	A
USGS	05427910	2021-03-13	66.5	A	97.7	A
USGS	05427910	2021-03-14	61.8	A	78.9	A
USGS	05427910	2021-03-15	56.0	A	61.0	A
USGS	05427910	2021-03-16	49.5	A	41.5	A
USGS	05427910	2021-03-17	51.1	A	31.0	A
USGS	05427910	2021-03-18	56.7	A	30.2	A
USGS	05427910	2021-03-19	46.0	A	23.7	A
USGS	05427910	2021-03-20	42.4	A	21.1	A
USGS	05427910	2021-03-21	40.9	A	19.6	A
USGS	05427910	2021-03-22	39.9	A	18.4	A
USGS	05427910	2021-03-23	41.6	A	22.3	A
USGS	05427910	2021-03-24	58.3	A	59.7	A
USGS	05427910	2021-03-25	52.2	A	45.2	A
USGS	05427910	2021-03-26	48.1	A	37.6	A
USGS	05427910	2021-03-27	48.1	A	35.6	A
USGS	05427910	2021-03-28	46.1	A	32.7	A
USGS	05427910	2021-03-29	43.3	A	30.3	A
USGS	05427910	2021-03-30	40.2	A	27.8	A
USGS	05427910	2021-03-31	37.6	A	22.1	A
USGS	05427910	2021-04-01	36.7	A	21.0	A
USGS	05427910	2021-04-02	35.1	A	20.1	A
USGS	05427910	2021-04-03	34.7	A	19.9	A
USGS	05427910	2021-04-04	34.7	A	19.9	A
USGS	05427910	2021-04-05	34.1	A	19.5	A
USGS	05427910	2021-04-06	34.3	A	19.6	A
USGS	05427910	2021-04-07	34.1	A	19.5	A
USGS	05427910	2021-04-08	36.4	A	20.8	A
USGS	05427910	2021-04-09	40.2	A	23.0	A
USGS	05427910	2021-04-10	44.2	A	37.3	A
USGS	05427910	2021-04-11	67.0	A	92.7	A
USGS	05427910	2021-04-12	55.0	A	62.7	A
USGS	05427910	2021-04-13	50.6	A	42.0	A
USGS	05427910	2021-04-14	46.2	A	35.9	A
USGS	05427910	2021-04-15	42.9	A	32.0	A
USGS	05427910	2021-04-16	40.4	A	28.9	A
USGS	05427910	2021-04-17	39.1	A	26.9	A
USGS	05427910	2021-04-18	36.3	A	24.0	A
USGS	05427910	2021-04-19	35.9	A	23.2	A
USGS	05427910	2021-04-20	35.9	A	22.8	A
USGS	05427910	2021-04-21	35.3	A	22.0	A
USGS	05427910	2021-04-22	34.4	A	21.0	A
USGS	05427910	2021-04-23	33.7	A	20.2	A
USGS	05427910	2021-04-24	34.6	A	20.3	A
USGS	05427910	2021-04-25	34.4	A	19.8	A
USGS	05427910	2021-04-26	34.7	A	19.6	A
USGS	05427910	2021-04-27	34.1	A	18.9	A
USGS	05427910	2021-04-28	35.3	A	19.1	A
USGS	05427910	2021-04-29	33.3	A	17.6	A
USGS	05427910	2021-04-30	33.4	A	17.3	A
USGS	05427910	2021-05-01	32.6	A	16.5	A
USGS	05427910	2021-05-02	31.7	A	15.6	A
USGS	05427910	2021-05-03	55.4	A	166	A
USGS	05427910	2021-05-04	72.6	A	143	A
USGS	05427910	2021-05-05	56.1	A	48.3	A
USGS	05427910	2021-05-06	53.4	A	43.0	A
USGS	05427910	2021-05-07	45.4	A	34.1	A
USGS	05427910	2021-05-08	40.3	A	28.1	A
USGS	05427910	2021-05-09	38.7	A	24.9	A
USGS	05427910	2021-05-10	35.8	A	21.1	A
USGS	05427910	2021-05-11	34.1	A	18.2	A
USGS	05427910	2021-05-12	32.5	A	15.6	A
USGS	05427910	2021-05-13	30.4	A	13.3	A
USGS	05427910	2021-05-14	30.0	A	13.0	A
USGS	05427910	2021-05-15	30.7	A	13.3	A
USGS	05427910	2021-05-16	30.1	A	13.0	A
USGS	05427910	2021-05-17	30.1	A	13.0	A
USGS	05427910	2021-05-18	29.3	A	12.6	A
USGS	05427910	2021-05-19	32.0	A	13.8	A
USGS	05427910	2021-05-20	31.7	A	13.7	A
USGS	05427910	2021-05-21	30.2	A	13.0	A
USGS	05427910	2021-05-22	28.8	A	12.5	A
USGS	05427910	2021-05-23	30.4	A	13.1	A
USGS	05427910	2021-05-24	29.5	A	12.8	A
USGS	05427910	2021-05-25	26.5	A	11.4	A
USGS	05427910	2021-05-26	23.5	A	10.2	A
USGS	05427910	2021-05-27	28.6	A	28.1	A
USGS	05427910	2021-05-28	34.4	A	46.5	A
USGS	05427910	2021-05-29	30.0	A	37.0	A
USGS	05427910	2021-05-30	28.5	A	33.5	A
USGS	05427910	2021-05-31	25.6	A	29.8	A
USGS	05427910	2021-06-01	23.8	A	27.5	A
USGS	05427910	2021-06-02	22.7	A	26.0	A
USGS	05427910	2021-06-03	22.4	A	25.4	A
USGS	05427910	2021-06-04	21.0	A	23.7	A
USGS	05427910	2021-06-05	19.7	A	22.1	A
USGS	05427910	2021-06-06	19.1	A	21.1	A
USGS	05427910	2021-06-07	18.5	A	20.3	A
USGS	05427910	2021-06-08	17.6	A	19.2	A
USGS	05427910	2021-06-09	16.7	A	18.0	A
USGS	05427910	2021-06-10	16.0	A	17.1	A
USGS	05427910	2021-06-11	15.6	A	16.6	A
USGS	05427910	2021-06-12	15.5	A	16.4	A
USGS	05427910	2021-06-13	14.7	A	15.3	A
USGS	05427910	2021-06-14	14.5	A	15.0	A
USGS	05427910	2021-06-15	14.0	A	14.4	A
USGS	05427910	2021-06-16	14.2	A	14.5	A
USGS	05427910	2021-06-17	14.6	A	14.9	A
USGS	05427910	2021-06-18	39.8	A	57.5	A
USGS	05427910	2021-06-19	19.1	A	22.6	A
USGS	05427910	2021-06-20	20.5	A	22.8	A
USGS	05427910	2021-06-21	25.6	A	31.1	A
USGS	05427910	2021-06-22	21.1	A	23.2	A
USGS	05427910	2021-06-23	20.9	A	22.8	A
USGS	05427910	2021-06-24	25.0	A	29.0	A
USGS	05427910	2021-06-25	23.5	A	25.6	A
USGS	05427910	2021-06-26	22.3	A	22.0	A
USGS	05427910	2021-06-27	20.8	A	20.4	A
USGS	05427910	2021-06-28	20.1	A	19.6	A
USGS	05427910	2021-06-29	23.4	A	22.6	A
USGS	05427910	2021-06-30	22.6	A	21.7	A
USGS	05427910	2021-07-01	20.6	A	19.7	A
USGS	05427910	2021-07-02	19.2	A	18.2	A
USGS	05427910	2021-07-03	17.7	A	16.7	A
USGS	05427910	2021-07-04	17.7	A	16.5	A
USGS	05427910	2021-07-05	16.1	A	14.9	A
USGS	05427910	2021-07-06	16.2	A	14.9	A
USGS	05427910	2021-07-07	17.7	A	16.1	A
USGS	05427910	2021-07-08	19.9	A	18.0	A
USGS	05427910	2021-07-09	18.3	A	16.4	A
USGS	05427910	2021-07-10	16.7	A	14.9	A
USGS	05427910	2021-07-11	16.7	A	14.7	A
USGS	05427910	2021-07-12	17.1	A	15.0	A
USGS	05427910	2021-07-13	16.7	A	14.5	A
USGS	05427910	2021-07-14	17.1	A	14.8	A
USGS	05427910	2021-07-15	20.7	A	17.9	A
USGS	05427910	2021-07-16	17.2	A	14.9	A
USGS	05427910	2021-07-17	17.5	A	15.1	A
USGS	05427910	2021-07-18	16.5	A	14.3	A
USGS	05427910	2021-07-19	16.0	A	13.8	A
USGS	05427910	2021-07-20	15.4	A	13.3	A
USGS	05427910	2021-07-21	16.8	A	14.5	A
USGS	05427910	2021-07-22	16.2	A	14.0	A
USGS	05427910	2021-07-23	15.0	A	13.0	A
USGS	05427910	2021-07-24	15.2	A	13.1	A
USGS	05427910	2021-07-25	15.0	A	13.0	A
USGS	05427910	2021-07-26	14.6	A	12.6	A
USGS	05427910	2021-07-27	15.1	A	13.0	A
USGS	05427910	2021-07-28	15.1	A	13.0	A
USGS	05427910	2021-07-29	21.4	A	18.5	A
USGS	05427910	2021-07-30	18.0	A	15.5	A
USGS	05427910	2021-07-31	16.1	A	13.9	A
USGS	05427910	2021-08-01	16.6	A	14.4	A
USGS	05427910	2021-08-02	16.8	A	14.5	A
USGS	05427910	2021-08-03	16.0	A	13.9	A
USGS	05427910	2021-08-04	16.1	A	13.9	A
USGS	05427910	2021-08-05	16.6	A	14.4	A
USGS	05427910	2021-08-06	16.8	A	14.5	A
USGS	05427910	2021-08-07	20.6	A	22.1	A
USGS	05427910	2021-08-08	29.1	A	39.2	A
USGS	05427910	2021-08-09	34.0	A	39.8	A
USGS	05427910	2021-08-10	28.8	A	31.6	A
USGS	05427910	2021-08-11	29.2	A	38.4	A
USGS	05427910	2021-08-12	24.8	A	30.8	A
USGS	05427910	2021-08-13	22.6	A	26.5	A
USGS	05427910	2021-08-14	21.8	A	24.1	A
USGS	05427910	2021-08-15	20.4	A	21.1	A
USGS	05427910	2021-08-16	20.6	A	20.1	A
USGS	05427910	2021-08-17	18.9	A	18.3	A
USGS	05427910	2021-08-18	19.2	A	18.5	A
USGS	05427910	2021-08-19	18.3	A	17.6	A
USGS	05427910	2021-08-20	18.2	A	17.4	A
USGS	05427910	2021-08-21	20.0	A	19.0	A
USGS	05427910	2021-08-22	19.5	A	18.6	A
USGS	05427910	2021-08-23	20.3	A	19.2	A
USGS	05427910	2021-08-24	22.0	A	20.7	A
USGS	05427910	2021-08-25	21.7	A	20.4	A
USGS	05427910	2021-08-26	19.7	A	18.4	A
USGS	05427910	2021-08-27	22.3	A	20.8	A
USGS	05427910	2021-08-28	23.1	A	21.5	A
USGS	05427910	2021-08-29	21.4	A	19.8	A
USGS	05427910	2021-08-30	20.3	A	18.7	A
USGS	05427910	2021-08-31	21.9	A	20.1	A
USGS	05427910	2021-09-01	22.0	A	20.1	A
USGS	05427910	2021-09-02	20.8	A	18.9	A
USGS	05427910	2021-09-03	21.3	A	19.4	A
USGS	05427910	2021-09-04	21.0	A	19.0	A
USGS	05427910	2021-09-05	20.4	A	18.3	A
USGS	05427910	2021-09-06	20.8	A	18.6	A
USGS	05427910	2021-09-07	20.0	A	17.8	A
USGS	05427910	2021-09-08	19.7	A	17.5	A
USGS	05427910	2021-09-09	20.3	A	18.0	A
USGS	05427910	2021-09-10	21.4	A	18.9	A
USGS	05427910	2021-09-11	20.6	A	18.1	A
USGS	05427910	2021-09-12	19.8	A	17.3	A
USGS	05427910	2021-09-13	23.1	A	20.1	A
USGS	05427910	2021-09-14	22.0	A	19.0	A
USGS	05427910	2021-09-15	20.5	A	17.7	A
USGS	05427910	2021-09-16	21.0	A	18.1	A
USGS	05427910	2021-09-17	20.5	A	17.7	A
USGS	05427910	2021-09-18	19.5	A	16.9	A
USGS	05427910	2021-09-19	19.4	A	16.7	A
USGS	05427910	2021-09-20	20.3	A	17.8	A
USGS	05427910	2021-09-21	45.3	A	73.3	A
USGS	05427910	2021-09-22	25.9	A	31.6	A
USGS	05427910	2021-09-23	23.1	A	23.0	A
USGS	05427910	2021-09-24	22.5	A	19.2	A
USGS	05427910	2021-09-25	19.7	A	16.3	A
USGS	05427910	2021-09-26	21.3	A	17.1	A
USGS	05427910	2021-09-27	19.9	A	15.5	A
USGS	05427910	2021-09-28	18.8	A	14.3	A
USGS	05427910	2021-09-29	18.0	A	13.2	A
USGS	05427910	2021-09-30	18.8	A	13.4	A
USGS	05427910	2021-10-01	18.2	A	12.8	A
USGS	05427910	2021-10-02	18.8	A	13.2	A
USGS	05427910	2021-10-03	19.7	A	13.9	A
USGS	05427910	2021-10-04	18.3	A	13.1	A
USGS	05427910	2021-10-05	18.7	A	14.9	A
USGS	05427910	2021-10-06	18.2	A	15.8	A
USGS	05427910	2021-10-07	21.9	A:e	20.9	A
USGS	05427910	2021-10-08	22.1	A	21.7	A
USGS	05427910	2021-10-09	20.3	A	20.0	A
USGS	05427910	2021-10-10	20.9	A	20.8	A
USGS	05427910	2021-10-11	22.9	A	23.0	A
USGS	05427910	2021-10-12	29.7	A	30.0	A
USGS	05427910	2021-10-13	26.8	A	27.3	A
USGS	05427910	2021-10-14	27.0	A	27.4	A
USGS	05427910	2021-10-15	25.6	A	24.9	A
USGS	05427910	2021-10-16	23.4	A	21.6	A
USGS	05427910	2021-10-17	21.9	A	19.1	A
USGS	05427910	2021-10-18	22.2	A	18.3	A
USGS	05427910	2021-10-19	21.1	A	16.4	A
USGS	05427910	2021-10-20	21.1	A	15.4	A
USGS	05427910	2021-10-21	20.3	A	13.8	A
USGS	05427910	2021-10-22	20.4	A	12.9	A
USGS	05427910	2021-10-23	20.8	A	12.2	A
USGS	05427910	2021-10-24	22.7	A	13.1	A
USGS	05427910	2021-10-25	25.5	A	14.6	A
USGS	05427910	2021-10-26	21.5	A	12.1	A
USGS	05427910	2021-10-27	22.3	A	12.4	A
USGS	05427910	2021-10-28	23.5	A	13.0	A
USGS	05427910	2021-10-29	25.7	A	14.0	A
USGS	05427910	2021-10-30	23.3	A	12.5	A
USGS	05427910	2021-10-31	21.6	A	11.5	A
USGS	05427910	2021-11-01	21.6	A	11.3	A
USGS	05427910	2021-11-02	21.0	A	10.9	A
USGS	05427910	2021-11-03	20.8	A	10.6	A
USGS	05427910	2021-11-04	21.6	A	10.9	A
USGS	05427910	2021-11-05	22.5	A	11.2	A
USGS	05427910	2021-11-06	22.3	A	10.9	A
USGS	05427910	2021-11-07	22.0	A	10.7	A
USGS	05427910	2021-11-08	21.3	A	10.2	A
USGS	05427910	2021-11-09	21.7	A	10.2	A
USGS	05427910	2021-11-10	21.7	A	10.1	A
USGS	05427910	2021-11-11	24.3	A	11.1	A
USGS	05427910	2021-11-12	23.8	A	10.7	A
USGS	05427910	2021-11-13	22.9	A	10.2	A
USGS	05427910	2021-11-14	23.0	A	10.1	A
USGS	05427910	2021-11-15	22.8	A	9.84	A
USGS	05427910	2021-11-16	24.4	A	10.5	A
USGS	05427910	2021-11-17	22.2	A	9.49	A
USGS	05427910	2021-11-18	21.3	A	9.05	A
USGS	05427910	2021-11-19	22.4	A	9.47	A
USGS	05427910	2021-11-20	22.4	A	9.42	A
USGS	05427910	2021-11-21	21.5	A	9.00	A
USGS	05427910	2021-11-22	20.9	A	8.72	A
USGS	05427910	2021-11-23	22.4	A	9.31	A
USGS	05427910	2021-11-24	22.2	A	9.17	A
USGS	05427910	2021-11-25	21.5	A	8.82	A
USGS	05427910	2021-11-26	21.9	A	8.95	A
USGS	05427910	2021-11-27	21.9	A	8.88	A
USGS	05427910	2021-11-28	19.8	A	8.01	A
USGS	05427910	2021-11-29	21.2	A	8.53	A
USGS	05427910	2021-11-30	20.3	A	8.12	A
USGS	05427910	2021-12-01	20.7	A	8.23	A
USGS	05427910	2021-12-02	20.7	A	8.20	A
USGS	05427910	2021-12-03	21.7	A	8.53	A
USGS	05427910	2021-12-04	21.1	A	8.27	A
USGS	05427910	2021-12-05	23.2	A	9.02	A
USGS	05427910	2021-12-06	19.9	A	7.70	A
USGS	05427910	2021-12-07	21.9	A	8.40	A
USGS	05427910	2021-12-08	23.7	A	9.06	A
USGS	05427910	2021-12-09	23.4	A:e	8.90	A
USGS	05427910	2021-12-10	25.7	A	16.3	A
USGS	05427910	2021-12-11	31.4	A	49.7	A
USGS	05427910	2021-12-12	26.9	A	30.3	A
USGS	05427910	2021-12-13	25.5	A	24.9	A
USGS	05427910	2021-12-14	22.6	A	18.8	A
USGS	05427910	2021-12-15	24.6	A	18.4	A
USGS	05427910	2021-12-16	25.7	A	18.2	A
USGS	05427910	2021-12-17	26.3	A	17.5	A
USGS	05427910	2021-12-18	24.4	A	15.3	A
USGS	05427910	2021-12-19	22.2	A	13.1	A
USGS	05427910	2021-12-20	20.7	A:e	11.3	A
USGS	05427910	2021-12-21	22.4	A:e	11.4	A
USGS	05427910	2021-12-22	20.0	A:e	9.65	A
USGS	05427910	2021-12-23	23.5	A:e	11.2	A
USGS	05427910	2021-12-24	22.9	A:e	10.7	A
USGS	05427910	2021-12-25	21.3	A:e	9.82	A
USGS	05427910	2021-12-26	19.7	A:e	8.93	A
USGS	05427910	2021-12-27	20.7	A:e	9.25	A
USGS	05427910	2021-12-28	22.3	A:e	9.78	A
USGS	05427910	2021-12-29	22.4	A:e	9.70	A
USGS	05427910	2021-12-30	23.3	A:e	9.90	A
USGS	05427910	2021-12-31	21.6	A:e	9.04	A
USGS	05427910	2022-01-01	20.8	A:e	8.53	A
USGS	05427910	2022-01-02	22.4	A:e	9.04	A
USGS	05427910	2022-01-03	20.0	A:e	7.90	A
USGS	05427910	2022-01-04	16.6	A:e	6.47	A
USGS	05427910	2022-01-05	17.1	A:e	6.53	A
USGS	05427910	2022-01-06	15.2	A:e	5.70	A
USGS	05427910	2022-01-07	16.1	A:e	5.92	A
USGS	05427910	2022-01-08	15.1	A:e	5.44	A
USGS	05427910	2022-01-09	14.1	A:e	4.96	A
USGS	05427910	2022-01-10	13.0	A:e	4.49	A
USGS	05427910	2022-01-11	11.9	A:e	4.03	A
USGS	05427910	2022-01-12	11.4	A:e	3.77	A
USGS	05427910	2022-01-13	13.8	A:e	4.48	A
USGS	05427910	2022-01-14	17.8	A:e	5.81	A
USGS	05427910	2022-01-15	13.1	A:e	4.28	A
USGS	05427910	2022-01-16	12.1	A:e	3.97	A
USGS	05427910	2022-01-17	14.7	A:e	4.85	A
USGS	05427910	2022-01-18	16.4	A:e	5.44	A
USGS	05427910	2022-01-19	10.8	A:e	3.62	A
USGS	05427910	2022-01-20	13.3	A:e	4.46	A
USGS	05427910	2022-01-21	16.9	A:e	5.71	A
USGS	05427910	2022-01-22	18.9	A:e	6.40	A
USGS	05427910	2022-01-23	21.0	A:e	7.16	A
USGS	05427910	2022-01-24	22.7	A:e	7.77	A
USGS	05427910	2022-01-25	21.3	A:e	7.32	A
USGS	05427910	2022-01-26	22.1	A:e	7.63	A
USGS	05427910	2022-01-27	18.9	A:e	6.56	A
USGS	05427910	2022-01-28	19.0	A:e	6.63	A
USGS	05427910	2022-01-29	18.9	A:e	6.62	A
USGS	05427910	2022-01-30	19.6	A:e	6.88	A
USGS	05427910	2022-01-31	21.3	A:e	7.52	A
USGS	05427910	2022-02-01	22.3	A:e	7.93	A
USGS	05427910	2022-02-02	21.2	A:e	7.57	A
USGS	05427910	2022-02-03	19.3	A:e	6.93	A
USGS	05427910	2022-02-04	17.4	A:e	6.25	A
USGS	05427910	2022-02-05	16.9	A:e	6.10	A
USGS	05427910	2022-02-06	17.3	A:e	6.29	A
USGS	05427910	2022-02-07	17.7	A:e	6.47	A
USGS	05427910	2022-02-08	17.9	A:e	6.55	A
USGS	05427910	2022-02-09	17.9	A:e	6.59	A
USGS	05427910	2022-02-10	17.8	A:e	6.60	A
USGS	05427910	2022-02-11	17.8	A:e	6.62	A
USGS	05427910	2022-02-12	16.6	A:e	6.20	A
USGS	05427910	2022-02-13	15.2	A:e	5.71	A
USGS	05427910	2022-02-14	14.2	A:e	5.36	A
USGS	05427910	2022-02-15	15.0	A:e	5.68	A
USGS	05427910	2022-02-16	16.7	A:e	6.30	A
USGS	05427910	2022-02-17	17.0	A:e	6.44	A
USGS	05427910	2022-02-18	15.0	A:e	5.68	A
USGS	05427910	2022-02-19	17.5	A:e	6.62	A
USGS	05427910	2022-02-20	26.8	A:e	22.0	A
USGS	05427910	2022-02-21	35.4	A:e	251	A
USGS	05427910	2022-02-22	19.0	A:e	78.9	A
USGS	05427910	2022-02-23	16.4	A:e	37.1	A
USGS	05427910	2022-02-24	15.7	A:e	17.6	A
USGS	05427910	2022-02-25	16.6	A:e	16.3	A
USGS	05427910	2022-02-26	18.2	A:e	15.5	A
USGS	05427910	2022-02-27	25.6	A:e	18.4	A
USGS	05427910	2022-02-28	36.1	A	97.2	A
USGS	05427910	2022-03-01	69.1	A	628	A
USGS	05427910	2022-03-02	49.5	A	456	A
USGS	05427910	2022-03-03	29.0	A	170	A
USGS	05427910	2022-03-04	22.8	A	46.2	A
